child,label,id,definition,exact_synonym,related_synonym,alternative_id,db_xref,in_subset,obo_namespace,skos_exact_match,skos_narrow_match,comment,creation_date
http://purl.obolibrary.org/obo/DOID_6354,chronic lymphocytic leukemia/small lymphocytic lymphoma,DOID:6354,A chronic lymphocytic leukemia that is characterized by the presence of immature lymphocytes in the blood and bone marrow and/or in the lymph nodes.,B-cell lymphocytic leukemia/small lymphocytic lymphoma | CLL/SLL,,,ICDO:9823/3 | NCI:C27911 | SNOMEDCT_US_2025_09_01:399607007 | UMLS_CUI:C1302547,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6376,hypersplenism,DOID:6376,,hypersplenia,,,ICD10CM:D73.1 | ICD9CM:289.4 | MESH:D006971 | NCI:C34714 | SNOMEDCT_US_2025_09_01:154839008 | UMLS_CUI:C0020532,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6530,thymoma type B2,DOID:6530,"A thymoma type B that is characterized by the presence of neoplastic large, polygonal epithelial cells with large vesicular nuclei and prominent nucleoli.","Polygonal cell Thymoma | Thymoma, cortical | cortical thymoma",,,NCI:C6888 | SNOMEDCT_US_2025_09_01:128713007 | UMLS_CUI:C1266095,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6536,plasma cell neoplasm,DOID:6536,A mature B-cell neoplasm that is composed of plasma cells.,Plasma cell dyscrasia | Plasma cell tumour | Plasmacytic tumor,,,EFO:0000200 | MESH:D010265 | SNOMEDCT_US_2025_09_01:71390001 | UMLS_CUI:C1136084,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6547,heart lymphoma,DOID:6547,,Lymphoma of Heart,,,NCI:C5368 | UMLS_CUI:C1332850,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6612,leukocyte adhesion deficiency,DOID:6612,A combined T cell and B cell immunodeficiency that is characterized by defects affecting how white blood cells respond and travel to the site of a wound or infection affecting the immune system.,Congenital leukocyte adherence deficiency,,DOID:611,GARD:9544 | MESH:D018370 | ORDO:2968 | UMLS_CUI:C0242597,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6620,X-linked hyper IgM syndrome,DOID:6620,A hyper IgM syndrome that is characterized by neutropenia and a high rate of gastrointestinal and central nervous system infections and that has_material_basis_in a mutation in the CD40LG gene on chromosome Xq26.3.,HIGM1 | X-linked hyper-IgM immunodeficiency | XHIM | hyper-IgM immunodeficiency syndrome type 1 | hyper-IgM syndrome 1 | hyper-IgM syndrome type 1 | immunodeficiency with hyper-IgM type 1,,,MIM:308230 | GARD:73 | MESH:D053307 | NCI:C158531 | ORDO:101088 | SNOMEDCT_US_2025_09_01:403835002 | UMLS_CUI:C0398689,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,MIM:308230 | GARD:73 | MESH:D053307 | NCI:C158531 | ORDO:101088 | UMLS_CUI:C0398689 | SNOMEDCT_US_2023_03_01:403835002,,,
http://purl.obolibrary.org/obo/DOID_6688,autoimmune lymphoproliferative syndrome,DOID:6688,"A hypersensitivity reaction type IV disease that is an inherited disorder in which the body cannot properly regulate the number of immune system cells (lymphocytes). It is characterized by the production of an abnormally large number of lymphocytes. Accumulation of excess lymphocytes results in enlargement of the lymph nodes, the liver, and the spleen.",ALPS | Canale-Smith syndrome,,,GARD:8686 | ICD10CM:D89.82 | ICD9CM:279.41 | MESH:D056735 | MIM:601859 | NCI:C37864 | ORDO:3261 | SNOMEDCT_US_2025_09_01:702444009 | UMLS_CUI:C1328840,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,MESH:D056735,,Xref MGI. OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_672,spleen cancer,DOID:672,A lymphatic system cancer that affects white blood cells and involves tumor deposits in the spleen.,Splenic neoplasm | malignant Splenic tumor | malignant tumour of spleen | spleen neoplasm,,DOID:671,GARD:7683 | ICD10CM:C26.1 | MESH:D013160 | NCI:C3383 | NCI:C3539 | SNOMEDCT_US_2025_09_01:127230005 | SNOMEDCT_US_2025_09_01:94071006 | UMLS_CUI:C0037999 | UMLS_CUI:C0153470,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6723,malignant type AB thymoma,DOID:6723,,"Thymoma, mixed type, malignant",,,NCI:C6886 | SNOMEDCT_US_2025_09_01:128710005 | UMLS_CUI:C1266093,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6758,chest wall lymphoma,DOID:6758,A thoracic cancer that is located_in the chest wall.,Lymphoma of the Chest Wall | chest wall cancer | lymphoma of chest wall | malignant neoplasm of chest wall | malignant tumor of Chest Wall,,DOID:3724,NCI:C4580 | NCI:C6712 | SNOMEDCT_US_2025_09_01:93754006 | UMLS_CUI:C0346948 | UMLS_CUI:C1332933,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6759,bone lymphoma,DOID:6759,A bone cancer and lymphoma by site that results_in lymphoma starting in the bone.,Lymphoma of the bone | lymphoma of bone,,,NCI:C6620 | SNOMEDCT_US_2025_09_01:766935007 | UMLS_CUI:C1332582,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_676,systemic juvenile rheumatoid arthritis,DOID:676,A rheumatoid arthritis that involves an autoimmune disease onset in children under 16 which attacks the healthy cells and tissue of located_in joint.,Pauciarticular onset juvenile chronic arthritis | Still's disease | acute juvenile rheumatoid arthritis | juvenile chronic polyarthritis | juvenile idiopathic arthritis | juvenile rheumatoid arthritis | monarticular juvenile rheumatoid arthritis | pauciarticular juvenile arthritis,,DOID:10129 | DOID:1264 | DOID:675,GARD:3067 | ICD10CM:M08.4 | ICD9CM:714.3 | ICD9CM:714.31 | ICD9CM:714.32 | ICD9CM:714.33 | MIM:604302 | NCI:C26979 | NCI:C61279 | ORDO:92 | SNOMEDCT_US_2025_09_01:201798003 | SNOMEDCT_US_2025_09_01:74391003 | SNOMEDCT_US_2025_09_01:7441009 | SNOMEDCT_US_2025_09_01:83793004 | UMLS_CUI:C0157916 | UMLS_CUI:C0157917 | UMLS_CUI:C0157918 | UMLS_CUI:C0409667,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,Xref MGI.,
http://purl.obolibrary.org/obo/DOID_6760,lung lymphoma,DOID:6760,,lymphoma of lung | pulmonary Lymphoma,,,UMLS_CUI:C0519063,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6762,sternum lymphoma,DOID:6762,,Lymphoma of Sternum | lymphoma of the sternum,,,NCI:C6716 | UMLS_CUI:C1336504,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6867,mediastinal gray zone lymphoma,DOID:6867,,,,,NCI:C37870 | UMLS_CUI:C1334657,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6868,mediastinal malignant lymphoma,DOID:6868,,Lymphoma of mediastinum,,,NCI:C6633 | UMLS_CUI:C1334665,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6903,eye lymphoma,DOID:6903,A lymphoma by site that is manifested in immune system cells called lymphocytes.,malignant lymphoma of eye,,,NCI:C35690 | SNOMEDCT_US_2025_09_01:312939009 | UMLS_CUI:C0730306,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_6917,predominantly cortical thymoma,DOID:6917,,"Lymphocyte-Predominant Thymoma | Thymoma, organoid",,,NCI:C6887 | SNOMEDCT_US_2025_09_01:128711009 | UMLS_CUI:C1266094,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7050,thymus basaloid carcinoma,DOID:7050,,Basaloid carcinoma of the Thymus,,,NCI:C6456 | UMLS_CUI:C1332464,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_706,mature B-cell neoplasm,DOID:706,,mature B-cell lymphocytic neoplasm,,,EFO:0000096 | NCI:C27910 | UMLS_CUI:C1334633,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_707,B-cell lymphoma,DOID:707,A non-Hodgkin lymphoma that has_material_basis_in B cells.,B-cell lymphocytic neoplasm,,,GARD:5877 | MESH:D016393 | NCI:C3457 | SNOMEDCT_US_2025_09_01:109979007 | UMLS_CUI:C0079731,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_709,splenic manifestation of hairy cell leukemia,DOID:709,,hairy cell leukaemia of spleen | hairy cell leukemia of spleen | splenic manifestation of hairy cell leukaemia,,DOID:10265,ICD9CM:202.47 | NCI:C7301 | SNOMEDCT_US_2025_09_01:93151007 | UMLS_CUI:C0153832 | UMLS_CUI:C1336064,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_710,splenic manifestation of leukemia,DOID:710,A leukemia that is located_in the spleen. It results_in an enlargement of the leukemia.,,splenic leukemia,,NCI:C7296 | UMLS_CUI:C1336065,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_711,refractory hairy cell leukemia,DOID:711,A refractory hematologic cancer that is a mature B cell cancer that does not yield readily to treatment.,,,,ICD10CM:C91.42 | NCI:C142882 | UMLS_CUI:C0279780,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_713,HCL-V,DOID:713,,Hairy cell leukaemia variant | Hairy cell leukemia variant,,,NCI:C7401 | SNOMEDCT_US_2025_09_01:54087003 | UMLS_CUI:C0349633,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7142,thymus small cell carcinoma,DOID:7142,,small cell carcinoma of the Thymus,,,NCI:C6460 | UMLS_CUI:C1335980,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7147,ankylosing spondylitis,DOID:7147,"An arthritis that results_in inflammation in the joints of the spine and pelvis. The disease has_symptom pain, has_symptom stiffness in the spine, has_symptom stiffness in the neck, has_symptom stiffness in the hips, has_symptom stiffness in the jaw and has_symptom stiffness in the rib cage.",Bekhterev syndrome | Bekhterev's disease | Marie-Strumpell disease,,,EFO:0003898 | GARD:9518 | ICD10CM:M45 | ICD9CM:720.0 | MESH:D013167 | MIM:PS106300 | NCI:C84564 | ORDO:825 | SNOMEDCT_US_2025_09_01:156619005 | UMLS_CUI:C0038013,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7148,rheumatoid arthritis,DOID:7148,An arthritis that is an autoimmune disease which attacks healthy cells and tissue located_in joint.,"Arthritis or polyarthritis, rheumatic | atrophic Arthritis",,,EFO:0000685 | ICD10CM:M06.9 | ICD9CM:714.0 | KEGG:05323 | MESH:D001172 | MIM:180300 | NCI:C2884 | SNOMEDCT_US_2025_09_01:156471009 | UMLS_CUI:C0003873,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_718,autoimmune hemolytic anemia,DOID:718,A hemolytic anemia that is characterized by deficient red blood cells caused by auto-antibodies.,Autoimmune haemolytic anaemia | autoimmune hemolytic anaemia,,,GARD:5870 | ICD9CM:283.0 | MESH:D000744 | MIM:205700 | NCI:C34378 | SNOMEDCT_US_2025_09_01:25121006 | UMLS_CUI:C0002880,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_7188,autoimmune thyroiditis,DOID:7188,An autoimmune disease of endocrine system that involves inflammation located_in thyroid gland caused by the immune system reacting against its own tissues.,Chronic Lymphocytic Thyroiditis | Hashimoto thyroiditis | Hashimoto's Disease | Hashimoto's syndrome | Hashimoto's thyroiditis | Lymphocytic Thyroiditis,,DOID:0050435,ICD10CM:E06.3 | MESH:D013967 | NCI:C38766 | SNOMEDCT_US_2025_09_01:190297000 | UMLS_CUI:C0920350,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_7214,noninvasive malignant thymoma,DOID:7214,,Thymoma malignant Noninvasive,,,NCI:C9080 | UMLS_CUI:C0278847,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7230,postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,DOID:7230,,CLL/SLL with IGVH SHM,,,NCI:C37201 | UMLS_CUI:C1333037,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7263,selective IgD deficiency disease,DOID:7263,"A selective immunoglobulin deficiency disease that is characterized by low serum levels of IgD immunoglobulins, but is associated with few clinical symptoms.",Selective IgD Immunodeficiency | Selective immunoglobulin D deficiency,,,NCI:C27144 | SNOMEDCT_US_2025_09_01:234541006 | UMLS_CUI:C0398695,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7350,thymic dysplasia,DOID:7350,,,,,NCI:C27802 | UMLS_CUI:C1331541,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7465,chronic NK-cell lymphocytosis,DOID:7465,"A hypersensitivity reaction type IV disease that is characterized by absolute lymphocytosis of natural killer (CD3- CD16+) cells often with concurrent cytopenia and has_symptom fever, arthralgia, apthous ulcers, vasculitic skin rash, and peripheral neuropathy.",NK-cell large granular Lymphocyte Lymphocytosis,,,NCI:C39591 | SNOMEDCT_US_2025_09_01:722955006 | UMLS_CUI:C1512709,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_75,lymphatic system disease,DOID:75,An immune system disease that is located_in the lymphatic system.,Lymphangiopathy | Lymphatic disease | disease of lympoid system | disorder of lymph node and lymphatics | disorder of lymphatic system | disorder of lymphoid system | lymphatic disorder | lympoid system disease,,,MESH:D008206 | SNOMEDCT_US_2025_09_01:266326002 | UMLS_CUI:C0024228,http://purl.obolibrary.org/obo/doid#DO_RAD_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7599,lymphoepithelioma-like thymic carcinoma,DOID:7599,,Lymphoepithelioma-like carcinoma of the Thymus,,,NCI:C7998 | UMLS_CUI:C0279706,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_774,retina lymphoma,DOID:774,,Lymphoma of retina | Retinal Lymphoma,,,NCI:C4365 | SNOMEDCT_US_2025_09_01:232075002 | UMLS_CUI:C0339556,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_775,intraocular lymphoma,DOID:775,,primary intraocular lymphoma,,DOID:7746,MESH:D064090 | NCI:C9184 | UMLS_CUI:C0281658,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7875,adult xanthogranuloma,DOID:7875,,,,,NCI:C27514 | UMLS_CUI:C1332220,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7926,epithelial malignant thymoma,DOID:7926,,"Squamoid Thymoma | Thymoma, epithelial | Well differentiated thymic carcinoma",,,NCI:C7997 | SNOMEDCT_US_2025_09_01:128716004 | UMLS_CUI:C0279705,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_7927,malignant type A thymoma,DOID:7927,,"Thymoma, medullary, malignant",,,NCI:C7999 | SNOMEDCT_US_2025_09_01:128708008 | UMLS_CUI:C0279707,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_8135,gallbladder lymphoma,DOID:8135,,Lymphoma of the gallbladder,,,NCI:C5734 | UMLS_CUI:C1333748,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_8137,thymus clear cell carcinoma,DOID:8137,,Clear cell carcinoma of the Thymus,,,NCI:C6462 | UMLS_CUI:C1333069,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_8138,thymus sarcomatoid carcinoma,DOID:8138,,Thymic Carcinosarcoma,,,NCI:C6463 | UMLS_CUI:C1335924,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_8144,pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,DOID:8144,,CLL/SLL with Unmutated IGVH,,,NCI:C37204 | UMLS_CUI:C1333038,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_8158,complement component 5 deficiency,DOID:8158,"A complement deficiency that is characterized by susceptibility to recurrent bacterial infections especially to infections of enveloped organisms, and has_material_basis_in mutation in the complement component 5 (C5) gene on chromosome 9q33.2 that encodes the fifth component of complenent, a part of the innate immune system.",C5 deficiency,,,ORDO:169150 | MESH:C537005 | MIM:609536 | NCI:C9469,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,OMIM mapping confirmed by DO. [SN].,
http://purl.obolibrary.org/obo/DOID_8304,lymph node palisaded myofibroblastoma,DOID:8304,"A lymph node benign neoplasm that is composed of myoid or myofibroblastic spindle cells, with focal palisading and so-called amianthoid fibers.",Palisaded Myofibroblastoma of the Lymph Node,,,NCI:C6584 | SNOMEDCT_US_2025_09_01:449078000 | UMLS_CUI:C3164851,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_8354,complement component 3 deficiency,DOID:8354,"A complement deficiency that is characterized by deficiency of complement component 3 that increases susceptibility to infection and autoimmune diseases and has_material_basis_in autosomal recessive inheritance of mutation in the C3 gene on chromosome 19p13.3, has_symptom recurrent bacterial infections.",C3 deficiency,,,MIM:613779 | NCI:C9468 | ORDO:280133 | SNOMEDCT_US_2025_09_01:771443008 | UMLS_CUI:C1332655,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,Xref MGI.,
